reviewId,content,gender,location,date,score,cluster_id,prob_topico_0,prob_topico_1,prob_topico_2,prob_topico_3,prob_topico_4
c22596da-1f46-46a1-a94b-c67064548b0d,"For me, there are too many ads and promotions. It becomes overwhelming.",male,"New York, United States",2018-03-28,NEGATIVO,2,0.032908652,0.043739032,0.837316,0.052067168,0.03396913
8aa80331-6954-4ee1-a7d7-f15d9b1bbda1,"So far, it’s hard to focus after using it. It ends up feeling repetitive.",male,"Birmingham, United Kingdom",2016-10-04,NEGATIVO,1,0.028428808,0.86841935,0.028017282,0.04578432,0.029350203
af581ba8-735e-4ed9-b615-209e2b62a64f,"In my experience, there’s too much content to keep up with.",male,"Rome, Italy",2016-10-06,NEGATIVO,3,0.036838334,0.048994526,0.036295727,0.83981586,0.038055565
e19d2f49-ac67-4754-a417-f3c9b7c6144b,"So far, content quality varies a lot.",male,"Boston, United States",2018-02-12,NEGATIVO,3,0.033092838,0.044029173,0.03259582,0.856095,0.034187116
98342261-39d4-4874-af0a-8b8aff6a7805,I’d say i lose track of time scrolling on TikTok. It gets frustrating after a while.,male,"Abuja, Nigeria",2017-10-16,NEGATIVO,0,0.86670893,0.03582421,0.02651578,0.043137252,0.02781382
1c613d37-2223-4d6c-af04-2a793feeb07d,One issue is that it feels very addictive. It gets frustrating after a while.,male,"Madrid, Spain",2017-02-13,NEGATIVO,3,0.030513473,0.040734384,0.030055992,0.8671806,0.031515624
1efd6fbb-7eb1-422d-90c9-c0e8ed16495e,"So far, i keep seeing the same trends repeatedly. It gets frustrating after a while.",male,"Accra, Ghana",2017-09-24,NEGATIVO,2,0.028453501,0.037926953,0.85879976,0.04542726,0.029392589
b32d3e9b-65ee-4cfd-84a1-551c0cfaf66a,What bothers me is that some videos get views randomly while others don’t. It makes it harder to stay focused.,male,"Seattle, United States",2018-07-12,NEGATIVO,3,0.02417628,0.032144584,0.023814607,0.8948865,0.02497806
9646240a-4d21-4c95-af7d-cacc8980ec0e,"Honestly, the comment sections can be very toxic. It becomes overwhelming.",male,"Seattle, United States",2018-03-13,NEGATIVO,4,0.030523326,0.040601213,0.03002236,0.049321737,0.84953135
090aac64-8a05-48ef-ac96-1d008c01247d,One issue is that i’m concerned about data privacy. It makes the app hard to control.,male,"Abuja, Nigeria",2017-11-05,NEGATIVO,1,0.025447823,0.5701461,0.02507358,0.35305035,0.026282188
1acbbe77-29ae-4653-9c7c-df614dce89eb,One issue is that there are too many ads and promotions. It makes the experience less enjoyable.,male,"São Paulo, Brazil",2018-11-19,NEGATIVO,2,0.02536669,0.033887412,0.873928,0.04063737,0.026180552
ec7c092d-b5c3-4f6a-bf08-4ff3838d65ca,"In my experience, it’s hard to focus after using it. It makes the experience less enjoyable.",male,"Milan, Italy",2016-11-23,NEGATIVO,1,0.027832687,0.8718892,0.027397657,0.044155486,0.02872502
d20dd7a1-ad9b-407d-be7b-970123b81636,One issue is that there’s too much content to keep up with. It gets frustrating after a while.,female,"Melbourne, Australia",2019-03-17,NEGATIVO,3,0.02878756,0.038208295,0.028317494,0.87499666,0.029689975
f2e97428-70e9-421f-9569-5ac772f6a265,I’d say content quality varies a lot. It makes the experience less enjoyable.,male,"Seattle, United States",2018-08-19,NEGATIVO,3,0.02537704,0.033853393,0.024992686,0.8895705,0.02620638
1fe4d9d8-e4d7-4526-aef6-5185ede80f01,The main problem is that i lose track of time scrolling on TikTok. It gets frustrating after a while.,male,"Nairobi, Kenya",2017-11-29,NEGATIVO,0,0.87418294,0.033852156,0.025023203,0.040703703,0.02623792
fd1d76fa-674d-4e52-b554-5b968d14d5b5,I’d say it feels very addictive. It gets frustrating after a while.,male,"Chicago, United States",2018-09-01,NEGATIVO,3,0.034493234,0.046185743,0.03398084,0.84970033,0.035639893
fb054853-31bd-42a5-b3bb-142591b56587,"Personally, i keep seeing the same trends repeatedly.",female,"Hobart, Australia",2019-05-10,NEGATIVO,2,0.03301515,0.043906003,0.8368839,0.052088235,0.034106772
5d59419c-9287-481a-947a-44568f3332dc,"For me, some videos get views randomly while others don’t. It ends up feeling repetitive.",male,"Quebec City, Canada",2018-07-25,NEGATIVO,3,0.026612658,0.035406787,0.026221761,0.8842648,0.027493887
36e1dad4-6eee-4cd9-a844-f5b66e096a9c,"I wanted to like it, but the comment sections can be very toxic. That part could definitely be improved.",male,"Ottawa, Canada",2018-08-08,NEGATIVO,1,0.025303846,0.5267203,0.024918558,0.040283937,0.38277337
bf41fbe8-d6ce-40cf-806e-79aef5795659,The main problem is that i’m concerned about data privacy. It makes the experience less enjoyable.,male,"Houston, United States",2018-09-11,NEGATIVO,1,0.02537208,0.8829671,0.02498864,0.04047678,0.026195394
1aa5dcf2-cb86-4ff8-a346-e443b39ce669,"Personally, there are too many ads and promotions. It ends up feeling repetitive.",female,"Melbourne, Australia",2019-04-16,NEGATIVO,2,0.028422609,0.037840035,0.8592068,0.045172047,0.029358488
4de7ffc4-235f-45ae-b8a3-35a63c7005f7,"Honestly, it’s hard to focus after using it. It becomes overwhelming.",female,"Brisbane, Australia",2019-03-20,NEGATIVO,0,0.718835,0.041004837,0.16012134,0.04850591,0.031532913
02d08441-15d2-4754-8cb2-20e8c1c55ebd,"In my experience, there’s too much content to keep up with. It makes the app hard to control.",male,"Riyadh, Saudi Arabia",2017-07-10,NEGATIVO,3,0.026914101,0.036000624,0.026528932,0.88274986,0.027806442
0f5cc273-29c3-4c6e-9f0e-8f9627d1f623,I’d say content quality varies a lot. It makes the app hard to control.,male,"Budapest, Hungary",2016-10-22,NEGATIVO,3,0.02540111,0.033943783,0.025030617,0.88937825,0.026246324
a9e25f88-f8f6-446b-9bc5-aa9dc31fc81c,"Honestly, i lose track of time scrolling on TikTok. It gets frustrating after a while.",male,"Tokyo, Japan",2017-07-08,NEGATIVO,0,0.8665126,0.035892688,0.026552185,0.04319251,0.02784996
2d6ca0e5-a40a-4205-b861-884abaa3c1b4,"For me, it feels very addictive. It becomes overwhelming.",male,"Alexandria, Egypt",2017-10-04,NEGATIVO,1,0.036494687,0.8308427,0.035881206,0.059170425,0.03761099
fd8cdb32-6e0e-40a5-a8b9-bf078f523bda,I’d say i keep seeing the same trends repeatedly. It gets frustrating after a while.,male,"Osaka, Japan",2017-06-07,NEGATIVO,2,0.028504286,0.03792251,0.8586896,0.045431387,0.029452257
12d5d765-834e-4452-8e7f-46125e1aac7d,I’d say some videos get views randomly while others don’t. It becomes overwhelming.,male,"Calgary, Canada",2018-01-06,NEGATIVO,3,0.026788034,0.035608083,0.026377408,0.88356,0.02766656
1953728d-461d-451b-b9b5-0ef7f05a9de0,"So far, the comment sections can be very toxic. It becomes overwhelming.",female,"Sydney, Australia",2019-05-08,NEGATIVO,4,0.030630952,0.04084645,0.030121095,0.31314492,0.5852566
79d4e6b9-eb35-400e-9f92-c737067ed686,"I wanted to like it, but i’m concerned about data privacy. It makes the app hard to control.",male,"Dubai, United Arab Emirates",2017-04-09,NEGATIVO,1,0.025347799,0.88335073,0.02497171,0.04013892,0.026190765
c86a4a96-dcb0-405e-8b51-ea2413d05705,One issue is that there are too many ads and promotions. It makes the app hard to control.,male,"Kumasi, Ghana",2017-10-21,NEGATIVO,2,0.025379833,0.033823323,0.87420744,0.04037497,0.026214408
d7e357a1-cfb6-4485-bf07-34a3d9a2fb0d,"So far, it’s hard to focus after using it. It ends up feeling repetitive.",female,"Quito, Ecuador",2019-01-22,NEGATIVO,1,0.028428808,0.8684191,0.028017282,0.045784514,0.029350203
d8479842-0e42-4692-a1f8-0485dc28447b,"For me, there’s too much content to keep up with. It makes the app hard to control.",male,"Krakow, Poland",2017-02-09,NEGATIVO,3,0.02828605,0.03786529,0.027881373,0.87674075,0.02922647
710d189b-4337-4252-ad4e-c2935685c467,"So far, content quality varies a lot. It gets frustrating after a while.",male,"Lagos, Nigeria",2017-09-22,NEGATIVO,3,0.028582223,0.03803735,0.028154118,0.87569934,0.029526915
908c9b6a-f8f7-4ac3-aacf-50777b0a333e,"In my experience, i lose track of time scrolling on TikTok. It becomes overwhelming.",male,"Houston, United States",2018-04-11,NEGATIVO,0,0.8684829,0.0355085,0.026303038,0.042118367,0.027587153
9edf3bd7-0861-4eeb-82e7-85b160a9ba7f,"Personally, it feels very addictive. It makes the experience less enjoyable.",male,"Quito, Ecuador",2018-11-18,NEGATIVO,1,0.02856858,0.8681724,0.02813594,0.04562572,0.029497297
dfe571af-f926-4ee0-ac35-47019d1944f8,I’d say i keep seeing the same trends repeatedly.,female,"Christchurch, New Zealand",2019-02-20,NEGATIVO,2,0.03301929,0.043871585,0.8368564,0.05213268,0.03412006
b138e4d0-f84f-4abe-af53-56b791dcbc20,"For me, some videos get views randomly while others don’t. It gets frustrating after a while.",male,"Abu Dhabi, United Arab Emirates",2017-06-16,NEGATIVO,3,0.029415837,0.039123014,0.02897572,0.8720923,0.030393114
17871065-8913-43d9-95a1-935927adde1a,"I wanted to like it, but the comment sections can be very toxic.",female,"Hobart, Australia",2019-05-23,NEGATIVO,4,0.032983035,0.044828355,0.032462653,0.052708745,0.8370172
b3cfc4aa-d80e-4d77-adb5-f678808fdf39,The main problem is that i’m concerned about data privacy. It makes the experience less enjoyable.,male,"Tripoli, Libya",2017-12-14,NEGATIVO,1,0.025372075,0.8829767,0.024988638,0.040467247,0.026195392
4110ebc6-1a68-4410-935c-d856f3c5bbc9,"So far, there are too many ads and promotions. That part could definitely be improved.",male,"Warsaw, Poland",2017-02-09,NEGATIVO,1,0.026870921,0.61884326,0.28422546,0.042299975,0.02776044
d57bf7a8-6901-4c21-b5c3-4ccf956ca253,One issue is that it’s hard to focus after using it. It makes it harder to stay focused.,male,"Beijing, China",2017-03-10,NEGATIVO,3,0.19015995,0.2758568,0.02494607,0.48288113,0.02615606
625fa93b-2a31-41e1-9ae0-c09a2bac41dc,"Personally, there’s too much content to keep up with. That part could definitely be improved.",male,"Lusaka, Zambia",2017-12-17,NEGATIVO,1,0.026785001,0.517551,0.026391996,0.40160024,0.027671898
fe24b1fc-2002-4ba6-b208-ca7977d001c2,"Honestly, content quality varies a lot. That part could definitely be improved.",male,"Córdoba, Argentina",2018-12-31,NEGATIVO,3,0.025293728,0.44873446,0.024914518,0.47492403,0.026133237
84c24811-8842-4c20-b4e8-05d30036c153,"In my experience, i lose track of time scrolling on TikTok.",male,"Seville, Spain",2016-12-08,NEGATIVO,0,0.8505159,0.040376432,0.029909419,0.047826603,0.031371698
149d1e0b-1ee9-474d-bafc-e93707dfc49d,The main problem is that it feels very addictive.,male,"Hanoi, Vietnam",2017-05-08,NEGATIVO,3,0.036394503,0.04880967,0.03585055,0.84135693,0.037588406
163bb48b-475e-4834-a806-19ce152c4390,"Personally, i keep seeing the same trends repeatedly.",male,"Rosario, Argentina",2018-12-21,NEGATIVO,2,0.03301515,0.043906026,0.8368837,0.052088313,0.034106772
2277c70a-9ed6-4427-bafb-edfc10f388f6,"Honestly, some videos get views randomly while others don’t. It gets frustrating after a while.",male,"Córdoba, Argentina",2019-01-12,NEGATIVO,3,0.027641729,0.0367633,0.027228707,0.8798053,0.02856095
cd0f3941-bf30-4795-9467-40e98fc402b9,The main problem is that the comment sections can be very toxic. It gets frustrating after a while.,male,"Ho Chi Minh City, Vietnam",2017-04-20,NEGATIVO,3,0.02858041,0.038041156,0.028153436,0.87564623,0.029578667
d8055524-1636-4324-883f-ea5ae57f3306,What bothers me is that i’m concerned about data privacy. It makes the experience less enjoyable.,male,"Zurich, Switzerland",2016-11-25,NEGATIVO,1,0.026829068,0.8764041,0.026424643,0.042638704,0.027703494
1ba25e1d-fe2c-4675-98ef-d075c758b54b,I’d say there are too many ads and promotions.,male,"Calgary, Canada",2018-07-24,NEGATIVO,2,0.036495503,0.04849707,0.8196961,0.057597168,0.037714124
f94cbcc0-3c48-4054-a3a3-ae22b9a486df,"So far, it’s hard to focus after using it. It makes the experience less enjoyable.",male,"Salvador, Brazil",2018-12-13,NEGATIVO,1,0.026752053,0.87685794,0.02633731,0.042438947,0.027613895
d73418d6-e587-454c-a055-9550894521e7,I’d say there’s too much content to keep up with. It makes it harder to stay focused.,male,"Paris, France",2016-11-19,NEGATIVO,3,0.026819056,0.035642162,0.0264216,0.8834073,0.027709888
7581502b-21dc-4399-ae10-2d5ca57bcd1f,"For me, content quality varies a lot.",male,"Jacksonville, United States",2018-03-13,NEGATIVO,3,0.03607042,0.047933668,0.03552935,0.8432002,0.0372664
c7ba3d0f-de40-4695-b12b-e366627b6219,Mark Joseph pricess,male,"Birmingham, United Kingdom",2017-02-20,NEGATIVO,3,0.16895565,0.22445908,0.16642123,0.26560763,0.1745564
979b2df0-edbc-4961-a6e8-60de253bd5d8,Pangit po NG tiktok,male,"Cancun, Mexico",2018-06-01,NEGATIVO,0,0.748965,0.06775306,0.050219133,0.08016356,0.052899268
9d59395f-d0ec-4a96-b085-f3df993a3052,"tiktok is cringe, bad, 18+ sometimes, bruh",male,"Berlin, Germany",2017-01-21,NEGATIVO,4,0.045839574,0.2823599,0.045117218,0.0720261,0.55465716
c17b7de5-5937-42c8-bd13-12e0d968a628,Masokaloh molek tiktok suruh update sokmo,male,"Lisbon, Portugal",2017-02-10,NEGATIVO,4,0.05748527,0.076367274,0.05655485,0.09037563,0.719217
873ac865-cc7c-4ead-8b8d-8d7eb4f687b2,useless app,male,"Tijuana, Mexico",2018-03-31,NEGATIVO,4,0.058881093,0.07829052,0.058003258,0.092806205,0.7120189
5eeddff7-cd80-40f4-822e-3c9f784423ba,Sa totoo lng po nabubuset po ako kay tiktok naka ilang update nako pero ayaw parin gumana may sira pa cp ko o si tiktok?,female,"Wellington, New Zealand",2019-05-17,NEGATIVO,4,0.035809144,0.047457088,0.03517625,0.056225292,0.82533216
c4556382-222a-45f9-ae76-195ccdb57026,'Cause I can't download it after I updated it,male,"Helsinki, Finland",2016-10-28,NEGATIVO,1,0.05687193,0.44533527,0.056027245,0.08955546,0.35221004
2efe45e4-740c-4e0b-89e1-4f73288cfc69,Tiktok 😭😭🙏 please made me another account and don't banned it because I miss dancing Ang you are my favorite apps I downloaded,male,"Zurich, Switzerland",2017-01-08,NEGATIVO,1,0.025096178,0.8847689,0.024676641,0.039455343,0.026002916
08bfce3f-215f-4e29-a4c2-fce179d8d90b,Happy,male,"Phuket, Thailand",2017-04-22,NEGATIVO,2,0.070530705,0.0937023,0.651887,0.110882066,0.072997905
10c41af2-07eb-4633-8a33-8be902102cc1,"it will manipulate new generation, not recommended for younger age",male,"Brasília, Brazil",2019-01-03,NEGATIVO,0,0.71994126,0.07583073,0.056011118,0.08939953,0.058817353
6a9f34bd-e6f2-4288-8c0b-57170e4214ee,Tiktok Shop Chat with Merchant need to be fix,male,"Karachi, Pakistan",2017-05-31,NEGATIVO,1,0.039211612,0.8198756,0.038580425,0.061723497,0.040608883
26fcc831-e053-40aa-add6-9dcec0cf0beb,I hate this app so much !!,male,"Hanoi, Vietnam",2017-07-02,NEGATIVO,2,0.04581065,0.0609075,0.67795163,0.16792016,0.047410063
c36b337d-f61c-4c05-99db-cced68253c2a,Bruh i downloaded this just today and started getting alot of problems like when i text someone and still gives me like it says i have a text but no then when i cleared my inbox it still says i have 50 inboxes and dont give me ur stupid steps to report bc the best way is for yall to fix it,male,"Pretoria, South Africa",2017-12-09,NEGATIVO,4,0.02924604,0.038996987,0.028790697,0.046280608,0.85668564
e461db12-9d0e-42d3-8271-b83f2836b421,I cant download it,female,"Queenstown, New Zealand",2019-02-15,NEGATIVO,4,0.056831617,0.07552173,0.05597758,0.089338936,0.7223301
925401b3-18f3-4e64-9292-3dca1faf658a,"Why is the video is ""Age protected""? 🙂🙂",male,"Guangzhou, China",2017-07-11,NEGATIVO,4,0.043862525,0.05832036,0.04318311,0.06915211,0.78548187
f55e9ecc-6b93-433b-80f1-df1e77cb0daf,I really like it tysm! ^~^,male,"Los Angeles, United States",2018-01-21,NEGATIVO,4,0.050697163,0.06751499,0.04988801,0.08040559,0.7514943
e6ec5e1e-0000-48ac-af03-3bed4fc50813,Not easy to update ..😩,male,"Calgary, Canada",2018-01-24,NEGATIVO,4,0.056841373,0.07565504,0.05597088,0.08949772,0.72203493
5bdd2a68-5b5b-4b5a-8ae4-fea18784f912,"Hi tiktok please help to unbanned my tiktok account ,I want to revisit my account and I'm not doing anything against the Community Guidelines, I'm just posting different contents. There are people who massed report my account that's why my account was banned. I was just accused for violating the Community Guidelines. I'll be careful next time on my contents.Thank you!",male,"Cancun, Mexico",2018-02-18,NEGATIVO,4,0.025814667,0.034362137,0.025411017,0.041304827,0.8731073
b5bc18aa-115d-4c2b-9d7a-4e5f8f713d2a,Fix the bug if I color the text any color it is black,male,"Chicago, United States",2017-12-25,NEGATIVO,1,0.070579216,0.67574203,0.06947182,0.111220144,0.07298678
be2a532f-4e4c-4025-929b-5f1f8d100308,1 STAR LANG KAYA KUNG IBIGAY. TAPOS MO BIGYAN NG WARNING ACCOUNT TIKTOK KO 🙄🙄 SAMANTALA YUNG IBA HALOS HUBOD-HUBAD NA E 🙄 TINGNAN MO GINAWA MO SA TIKTOK KO HALOS WALA NG VIEWERS 🙄😥,male,"Fortaleza, Brazil",2018-12-25,NEGATIVO,0,0.8477467,0.04110434,0.030466938,0.048744075,0.03193803
e89ca414-5ae4-48cd-95e7-b6d4672e4016,Slow,male,"Tel Aviv, Israel",2017-04-20,NEGATIVO,3,0.07053185,0.093790144,0.06947386,0.69333375,0.07287046
e5c97e7f-5f94-4e35-9b5f-de1df10ec1c0,mff tiktok pacar saya insecure,male,"Montreal, Canada",2018-02-23,NEGATIVO,2,0.06015885,0.079776935,0.7039767,0.094060555,0.062026974
6a4d9829-4096-4f46-9237-49a81425197f,It doesnt download automatically When i tried to get rid of other apps it just glitchs,male,"Budapest, Hungary",2017-02-09,NEGATIVO,4,0.04527256,0.060241636,0.04459354,0.07220612,0.7776861
716e03a4-ea73-4376-9eec-1343e0fc0d9f,good,female,"Melbourne, Australia",2019-03-02,NEGATIVO,3,0.07053205,0.09369921,0.069470726,0.69339937,0.07289861
fd70b7ad-479c-426c-be75-e6baa31c2132,I can't log in my fb,male,"Kumasi, Ghana",2017-12-04,NEGATIVO,4,0.07052941,0.09370213,0.06947144,0.11088124,0.65541583
c480fbbe-37cf-4700-a023-50cb078edeb3,Kok sama saya ga bisa terinstal ya,female,"Hobart, Australia",2019-07-08,NEGATIVO,2,0.057037935,0.07549243,0.7194276,0.0893355,0.058706537
3e75f8c6-229d-4111-ad1f-898ca6505c76,"When i try to search a videos There's no Top when i click search there's three of them ""User's , Sounds , and Hashtag why there's no Top i already cleare data and clear Cache. how to fix that thanks.",male,"Cancun, Mexico",2018-08-03,NEGATIVO,1,0.033011742,0.8483187,0.03247994,0.052036095,0.034153566
d1e27886-c2b1-4d3b-9ab4-a83844c6268e,YOU DELETED MY ACCOUNT JUST BECAUSE IM 12?!?? I JUST WANTED TO ORDER AN ITEM FROM A SHOP I PUTTED MY BIRTHDATE OH MY GODDDD PLSSSS GET MY ACCOUNT BACKK😭😭🙏🙏🙏,male,"Guangzhou, China",2017-04-24,NEGATIVO,1,0.028167857,0.8704687,0.027739111,0.044383466,0.02924093
bb758d09-a4bb-43e6-96a5-72e0ac68a7c0,kindly fix i want to top up why it says always error😡😡😡,female,"Wellington, New Zealand",2019-04-25,NEGATIVO,3,0.036863495,0.05062966,0.03621481,0.8380524,0.03823957
b07efd50-5b6d-4036-899d-65e17dedee25,Add some history videos,male,"Dar es Salaam, Tanzania",2017-07-24,NEGATIVO,3,0.07053172,0.09419157,0.069470964,0.69281566,0.07299011
e91b8da6-b9d9-41b0-aa04-590947355eab,Hindi ko maidownload tong apps na to kanina pa aq nababanas,male,"Philadelphia, United States",2018-07-09,NEGATIVO,2,0.04466269,0.05929202,0.42503092,0.070230454,0.40078393
7cc9f46a-b6bb-4a13-b682-16d409010ef0,The app is not able to use i redownload but nothings gonna happen.,male,"Valparaíso, Chile",2018-11-14,NEGATIVO,3,0.036628697,0.048814856,0.036181126,0.8405301,0.037845243
0a5cdc90-841e-4499-9493-2dfdef8efa3b,UwU,male,"Lyon, France",2017-01-12,NEGATIVO,3,0.16895565,0.22445908,0.16642123,0.26560763,0.1745564
cf81551a-10e7-440d-a584-5ee24e616838,WHY TIKTOK LIKE HURRY UP,male,"Singapore, Singapore",2017-04-04,NEGATIVO,0,0.7450175,0.06894544,0.05100833,0.08149615,0.053532504
c73487e7-a755-45f2-85fa-aab23c068f76,Why did my old messages disappeared?,male,"Tripoli, Libya",2017-12-06,NEGATIVO,1,0.056969427,0.737749,0.056056842,0.09042711,0.058797706
4623ce76-51c5-44ef-b369-f2918487ac8d,The application keep on asking me to update everyday.,male,"Abuja, Nigeria",2017-09-28,NEGATIVO,4,0.04595795,0.061092418,0.045413032,0.07487968,0.7726569
a6b79285-411f-46dc-9562-b222b6c06ae6,"I can't take pictures with this app, it can only record videos... No button to take pictures, has no take photo only option.",male,"Algiers, Algeria",2017-08-16,NEGATIVO,4,0.046019252,0.06126255,0.04533092,0.07297859,0.7744087
05290642-8231-42ce-b7bf-90e694ad20a0,"I can't update it, tried a lot of times and I can't use tiktok unless its an updated version",male,"Kathmandu, Nepal",2017-06-30,NEGATIVO,1,0.03346075,0.6594306,0.03281916,0.05503013,0.2192593
bb4a48f8-b62f-441b-8c0c-e9b424034eb9,Good,male,"Addis Ababa, Ethiopia",2017-09-30,NEGATIVO,3,0.07053205,0.09369922,0.06947073,0.69339937,0.07289862
6e380eb1-ca05-434b-847a-f16236fda0ab,No filter,female,"Queenstown, New Zealand",2019-06-22,NEGATIVO,0,0.65213484,0.09411242,0.069471434,0.11140548,0.07287578
0688198b-24c5-4341-9990-49c5b1782dd8,Nangbaband kahit walang nmng violation ang gara nyo,male,"Ottawa, Canada",2018-01-07,NEGATIVO,1,0.049877208,0.77193123,0.04880292,0.0782275,0.051161215
e619ac5e-98b3-456d-ba56-818395435c10,Ang gànda kase pagboreng ako eto ang ginagwa ko,male,"Seattle, United States",2018-01-07,NEGATIVO,0,0.7484603,0.067941144,0.05035117,0.08036788,0.052879494
d83420de-825b-41e3-a6d1-342fe93ce235,Please tiktok ban the uploader that are uploading sensitive content sex vidoes that kids dont allowed the only good thing in tiktok is making video but there are so many sensitive and rude and sex videos and i dont like it,male,"Singapore, Singapore",2017-06-10,NEGATIVO,4,0.029291123,0.038974848,0.028880747,0.04902018,0.8538331
f4234976-e444-48b8-a31f-927dc3266705,i dont like this app because it won't make mi an account,male,"Bangalore, India",2017-04-10,NEGATIVO,0,0.815418,0.049867664,0.036813483,0.05915412,0.03874672
7b1d6028-f03a-4fea-9148-ab58e6a7853d,I hate TikTok because I always get banned rate it one star,male,"Singapore, Singapore",2017-06-17,NEGATIVO,4,0.034995217,0.046586875,0.034457013,0.057905696,0.8260552
214e2636-8d6b-42c6-999a-f78220dc698e,Why did I get banned for no reason?,female,"Wellington, New Zealand",2019-03-16,NEGATIVO,4,0.050526932,0.06724514,0.0497716,0.081134126,0.75132227
0ab61b2c-7671-4906-beb8-7cf59fe74756,I don't like your latest update,female,"Gold Coast, Australia",2019-03-17,NEGATIVO,4,0.05051846,0.067362964,0.049707986,0.079527766,0.75288284
a325f7d9-d145-4ad3-9f14-2339b724221d,Konten edukasi tentang hukum malah di blokir. Ngikutin penguasa konoha,male,"Mumbai, India",2017-03-22,NEGATIVO,2,0.070533164,0.09370697,0.65191185,0.110890135,0.072957754
7a3d7ee5-f114-480a-935c-f644ea10ee48,ပျော်စရာပေးနိုင်သည်,male,"Johannesburg, South Africa",2017-11-06,NEGATIVO,2,0.07052875,0.093698494,0.65203,0.1108761,0.07286676
4a3356e9-05f8-41f3-bdf7-fb7a02708250,Tik tok ni bodoh....dah tekan not interested pun masuk juga...UNINSTALL,male,"Quebec City, Canada",2018-05-11,NEGATIVO,3,0.049445,0.06568955,0.04870327,0.7850778,0.051084336
ca7eed22-e204-4598-9ccc-42cea04ba784,"No, just no...",male,"Guadalajara, Mexico",2018-04-14,NEGATIVO,2,0.07052875,0.093698494,0.6520299,0.110876106,0.07286676
40c2e451-ef37-4c33-8ce4-9f562c077657,very bad application Shouldn't have used it,male,"Tokyo, Japan",2017-04-22,NEGATIVO,4,0.049535222,0.065809615,0.04879212,0.077984825,0.75787824
3db92085-4259-438b-a7de-d13638baee8f,Option to reorganize the saved videos from the very first to the latest in my labeled collection please,male,"Valencia, Spain",2016-12-01,NEGATIVO,4,0.045503315,0.060605183,0.04482021,0.07212752,0.77694374
8c817f5a-746a-4997-879e-548bb3815b80,FIX YOUR IMPRINT BURN IN YOUR APP THE UPLOAD BUTTON AND HOMR BUTTON IN YOUR APP WAS BURNED IN MY PHONE NOW EVERYWHERE I OPEN MY APP I ALWAYS SEE THAT TWO PLEASE FIX YOUR IMPRINT BURN,male,"Guayaquil, Ecuador",2018-12-16,NEGATIVO,4,0.030303152,0.2208369,0.029985175,0.04774994,0.6711248
4daea607-fbd3-41b0-ba8a-22f46e2ea3b0,Hi TikTok I'm sorry last night can you back my acc,male,"Hamburg, Germany",2017-02-08,NEGATIVO,4,0.036624104,0.048644632,0.036052793,0.057545304,0.82113314
0a7f8b04-ff73-4304-aa0c-820f2c432b7e,Bat Yung akin Wala set as wallpaper ayaw mag set as wallpaper,male,"Cape Town, South Africa",2017-11-06,NEGATIVO,4,0.0430252,0.057110738,0.04231135,0.06753588,0.79001683
8a6ed281-9b04-4b0f-90f8-e1cf56cc8374,why cant update,male,"Rosario, Argentina",2018-11-11,NEGATIVO,4,0.050034884,0.0664772,0.049283594,0.07868644,0.75551796
78a7fe4e-2416-431b-bad3-0d77d3f5bdcc,"this app cannot differentiate between No Copyright Sound and Full copyright, even if you put NCS in your video, it still defines the sound as copyright. please fix it ASAP. thx",male,"Denver, United States",2018-08-25,NEGATIVO,1,0.03526444,0.83767575,0.03473525,0.055818524,0.036506064
0f01c89a-3cd7-49a8-a97b-a4ccf9510d56,putanginamo stop changing my fyp tangina,male,"Kumasi, Ghana",2017-11-17,NEGATIVO,1,0.056866374,0.7390843,0.055973846,0.089341834,0.05873367
3f5a4980-856e-4b2d-a539-9f9595d0bea6,🤚,male,"Santa Cruz, Bolivia",2018-12-19,NEGATIVO,0,0.7194787,0.07637821,0.05601705,0.08935714,0.0587689
15d54895-a63e-4de2-bc3e-7a7bec6f37e5,When I'm making vid it keeps saying no network but I use WiFi hope this app upgrade,female,"Queenstown, New Zealand",2019-07-03,NEGATIVO,2,0.03505017,0.04701407,0.82601625,0.05567498,0.036244467
d8fc2678-f31e-4a1b-ad89-b8cc3b5d393a,BAD,male,"Toronto, Canada",2018-01-29,NEGATIVO,4,0.07052892,0.093700804,0.069470935,0.11087677,0.6554226
c2ffb6b7-3715-48fd-8d50-3ce64e68c437,I was very addictive to this app and got 700+ followers but then you banned me Couse I was 11 there like so much ppl that is underage like KittyWern but instead u have to ban me instead now my hard work is gone this app sucks,female,"Nadi, Fiji",2019-03-16,NEGATIVO,4,0.029500347,0.041437235,0.029001681,0.060055193,0.8400056
66f286bf-8e16-4b89-b2fc-22d85c195a85,Isang star kasi ayw ako paorderin Ng tiktok parang gago,male,"Vancouver, Canada",2018-03-12,NEGATIVO,0,0.7934824,0.05576918,0.041345526,0.06598882,0.043414097
b19b649d-f65c-40b9-805f-854082a020b3,aplikasi ga jelas,male,"Casablanca, Morocco",2017-10-28,NEGATIVO,0,0.65303427,0.09370305,0.06951022,0.110883236,0.07286928
a59b2a15-5f60-4435-92d0-87e34320d832,bro why i got vietna m coutry code and i only see vietnese videos bro im from myanmar due what the fuvk is going onn here why is this cause,female,"Perth, Australia",2019-06-30,NEGATIVO,0,0.5631504,0.051161036,0.037826676,0.061042167,0.2868197
