reviewId,content,gender,location,date,score
259d7d81-a557-4e99-b98d-225926afd166,Comfortable,male,"Harare, Zimbabwe",2012-03-30,POSITIVO
7ec7935f-eb3f-41d1-b6f7-d945e9bf58a8,I like it,female,"Perth, Australia",2015-03-15,POSITIVO
bb695aca-cc60-44f4-87fa-c35e8fc7a098,Super duper .....,female,"Philadelphia, United States",2013-11-04,POSITIVO
cbe9c604-1290-48b5-8f3f-cfbb1086fd03,"Honestly, my feed shows exactly what I like. It works really well for me.",female,"Cali, Colombia",2013-12-29,POSITIVO
02cf9ab9-7e7b-477f-be72-11d8444aa28f,"Honestly, my posts barely reach anyone anymore. It makes the experience less enjoyable.",male,"Guadalajara, Mexico",2021-04-24,NEGATIVO
74fdf7e9-1cea-4909-8126-f77dcd8a7750,Excellent 👍,male,"Rabat, Morocco",2012-06-28,POSITIVO
31e9553b-8c9a-4762-931f-56b851db579a,good,male,"Shenzhen, China",2011-07-04,POSITIVO
0eba1282-cba6-4f43-9dff-7db7bbc38a06,Repetitive af. Trying so hard to be tiktok+snapchat. Hate the subscription feature and the freaking ads everywhere.,male,"Cancun, Mexico",2018-04-26,NEUTRO
,The Reels section loads fine the feed is generally consistent with previous updates but the recommendation system seems random sometimes.,,,,NEUTRO
47ba56e7-e267-47a6-8b35-81248551111c,This op,male,"Ottawa, Canada",2013-08-06,POSITIVO
e49e4d9e-027d-4a47-9452-ae494e414d53,"Personally, my feed shows exactly what I like. It definitely stands out.",female,"Wellington, New Zealand",2014-11-05,POSITIVO
,The feed loads fine the stories function works as expected I notice the new filters are okay but nothing special overall a standard experience.,,,,NEUTRO
2ce94de2-d923-44d1-bf58-dfabf3666a2a,"So far, my account got restricted without a clear reason. It gets frustrating after a while.",male,"Tokyo, Japan",2022-06-19,NEGATIVO
,The interface is functional the feed loads consistently and the story viewer functions as expected,,,,NEUTRO
9a407a0c-47a3-4ccf-9f70-edec8fb28aab,Thx,male,"Doha, Qatar",2017-03-04,NEUTRO
06216b88-fee4-4f2e-aeef-6cadf6291acb,"In my experience, sometimes it feels hard to grow organically. That part could definitely be improved.",male,"Austin, United States",2024-05-16,NEGATIVO
,I've been using Instagram for years and while I still enjoy it I have to say its not as engaging as it used to be the algorithm changes are getting worse and now I feel like I'm seeing a lot of ads that aren't even relevant to what I'm interested in which is kind of ruining my experience,,,,NEUTRO
d58fc081-4e83-48e1-a6d8-ea9185a7f5da,That's good aap,female,"Perth, Australia",2014-12-18,POSITIVO
3c101156-ed47-4e17-92f9-413af947f898,Very good,male,"Hong Kong, China",2011-10-18,POSITIVO
dd038aab-5cfa-46bd-9bec-f4c2177e18b1,😌,male,"Lagos, Nigeria",2012-05-16,POSITIVO
,I've been using Instagram for years and I'm neither here nor there about its updates - some features are nice but others feel like a chore to navigate; overall I still get more engagement on my posts than any other platform so I guess that's what matters.,,,,NEUTRO
e1d2a67b-d4be-434b-9c2c-a52e8fae5e7c,I using this app 1 year i am so happy because this app is good. I can give 5⭐ Star but 1 problem (next hindi) mere phone mai agar koi active Rahat hai toh dikhata hai 🙄 lekin kuch loga online hote hai magar active nhi dikhata 😒 aur wo kabha ofline hua 😌 wo bhi nahi dikhata 🙁 please iska kuch kijiye Thank you 😊😇,male,"Mumbai, India",2014-11-12,POSITIVO
77246de1-40b2-4205-bb62-9195473aee4d,What bothers me is that i keep seeing the same content repeatedly.,female,"Canberra, Australia",2023-02-04,NEGATIVO
21c60633-5295-47f9-a857-2aeb23a4027d,"For me, i keep seeing the same content repeatedly. It slows things down.",male,"Jakarta, Indonesia",2022-09-12,NEGATIVO
,The feed is full of fake content and it is exhausting to scroll through it all.,,,,NEGATIVO
15d2fe50-3699-45df-9f51-21e291e5ac00,It's a very good place and really informative page can read and shear I love it,male,"Paris, France",2010-12-05,POSITIVO
4ba45408-77d9-483c-a063-dc1619bfe7d1,It is best experience,male,"Phoenix, United States",2013-08-26,POSITIVO
,I've been using Instagram for years and while its features haven't changed much I still find it a great way to stay connected with friends and family who live far away the algorithm sometimes shows me posts from accounts I don't really follow which is kinda annoying but overall it's an okay app,,,,NEUTRO
59855408-0492-4c43-b311-4a92b2e938fe,Nice,male,"Phuket, Thailand",2011-12-30,POSITIVO
939d5a6c-f982-40f8-b6a4-57499b625b96,Nice,female,"Canberra, Australia",2015-02-21,POSITIVO
,The feed loads consistently and the stories feature is accessible It functions as advertised without any notable issues,,,,NEUTRO
,I'm so frustrated with Instagram's algorithm changes I swear I post a new story and 5 hours later I have like 10 views on an old one that's been sitting there for weeks Meanwhile my friends are getting 100+ likes on their posts from last week,,,,NEGATIVO
60e89a46-8fc9-4cda-a244-bd97f06f1e01,Easy to use and great layout 👍,male,"Abuja, Nigeria",2014-12-09,POSITIVO
ffc3cfb2-a8b5-49bb-a376-11a03029cd8d,I had problem regarding my reaction of messeges.pay attention to my review.,male,"São Paulo, Brazil",2019-07-13,NEUTRO
1ce80f66-8405-4efe-9005-25af3e6068ba,Fantastic apx,male,"Doha, Qatar",2012-02-14,POSITIVO
02fec4ab-e370-4297-b07b-a95404a098a2,Nice,male,"Alexandria, Egypt",2012-05-05,POSITIVO
,The new feed layout is fine I notice the story notifications are consistent but I am not overly excited about the recent algorithm changes.,,,,NEUTRO
07df1058-b458-425a-921f-9526f6740d52,Very nice app for relationship good,male,"Lagos, Nigeria",2012-10-24,POSITIVO
b26453c5-3770-4295-b8ad-2133b36783f7,Superb,male,"Marrakesh, Morocco",2012-11-15,POSITIVO
221043d8-1d95-49bf-a566-12c4758f322a,instagram sab app se accha hai,male,"Johannesburg, South Africa",2012-06-06,POSITIVO
27870008-1b2f-4984-88eb-f3bdb3248510,okay 👍,male,"Valencia, Spain",2010-12-23,POSITIVO
787047e1-dc5d-4c10-ae34-05816fb8cbe0,"In my experience, it helps me stay connected with friends. It makes using the app enjoyable.",male,"Paris, France",2010-10-19,POSITIVO
411e05d8-7e55-41fc-9cb6-fdba83d634ad,I like Instagram 🤩😍🤗♥️,female,"Wellington, New Zealand",2015-04-07,POSITIVO
b6a0ff3d-9388-42b7-b527-89e8e0cc8d74,Super,female,"Auckland, New Zealand",2015-02-28,POSITIVO
45eda076-99cb-4c2d-bb2b-b9bad325f8b1,Hy my farate fruatar,male,"Valencia, Spain",2021-07-26,NEGATIVO
9d6f54d9-1304-45ce-b563-66c7869f8164,Super,male,"Rome, Italy",2011-03-01,POSITIVO
,The interface is functional and easy to navigate the photo feed loads correctly and the story feature works as expected it is a standard social media platform nothing particularly outstanding or frustrating about the experience.,,,,NEUTRO
af9e8c37-96b9-4e60-a685-1559606f94d9,It was all good till today..... today when i updated the app... I'm not able to react on messages... cannot even mention a message to which I'm replying...till today i was able to do these things...but after update it's all 👎👎 and also most of the audios on reels or stories are unavailable for me...🙄 Please solve these problems,male,"Seville, Spain",2022-02-03,NEGATIVO
f22ef71c-4db3-4120-8534-331895c6af23,Great,male,"Harare, Zimbabwe",2012-11-15,POSITIVO
c06130cb-55b1-4776-93ee-1274817ec078,"For me, my account got restricted without a clear reason. It ends up feeling repetitive.",male,"Algiers, Algeria",2020-04-25,NEGATIVO
b8ccebc4-5e60-4eab-94f8-4b5cb3486797,Good 👍🥰😘,male,"Guangzhou, China",2014-07-27,POSITIVO
eaaba9fd-2145-492b-abf3-d541656a7ef8,Best of mind,male,"Mexico City, Mexico",2013-10-17,POSITIVO
07c1d21f-aeee-4833-a07e-15f6437e7515,"Tolong perbaharui font instagram story user android, karena jadi blur saat sudah di posting. Jadi susah upload kerjaan instagram story.",male,"Asunción, Paraguay",2024-12-13,NEGATIVO
,The feed loads consistently the story feature works as expected but the algorithm sometimes feels unpredictable,,,,NEUTRO
e07d4cfb-2adb-41cc-8e1f-a6dcdc7b8096,The best part is that reels are fun and entertaining. It makes the experience better overall.,male,"Busan, South Korea",2011-12-04,POSITIVO
372cce6b-d1b5-4732-8b1e-692ef3724229,I’d say the app feels smooth and responsive. It makes using the app enjoyable.,male,"Singapore, Singapore",2011-12-23,POSITIVO
168defa0-34f8-44e7-8d0f-96f86e74228b,Nice,male,"Hong Kong, China",2011-07-22,POSITIVO
cbb0c913-309a-442c-b99e-4e413a67cae1,verrry badiya aap and this aap feature aand very badiya reel show on middle button very good for message but,male,"Quebec City, Canada",2013-08-29,POSITIVO
512f98b1-7069-4634-97ac-5e6d48ee51e4,"In my experience, there are too many bots and fake accounts. It makes it harder to grow.",male,"Guayaquil, Ecuador",2022-03-05,NEGATIVO
beca12e8-4876-4047-a69f-6b2d4f33a6e3,BEST APPLICATION EVER,female,"Hobart, Australia",2014-11-08,POSITIVO
,The app functions as expected I find the navigation intuitive although the algorithm sometimes pushes content that is not directly relevant to my interests overall the experience is adequate for casual use.,,,,NEUTRO
e3f38de0-2267-4c3e-b57a-dc5b83c36a4a,Jkasssssssssss 🔥 aap,male,"Cape Town, South Africa",2012-06-09,POSITIVO
58848f51-8674-4ff4-b82d-08aa62d6943e,"For me, my feed shows exactly what I like. It makes using the app enjoyable.",male,"Hanoi, Vietnam",2011-11-12,POSITIVO
1780edf7-948d-46e4-8c37-64a7d202baf7,"For me, content discovery is very easy. It definitely stands out.",male,"Shanghai, China",2012-03-15,POSITIVO
,The ad placement is absolutely infuriating and constantly interrupts my scrolling experience,,,,NEGATIVO
a79dcb6a-9d26-4993-8ade-4b40c9ed1953,Add Followings List Privacy Option,male,"Montreal, Canada",2013-01-09,POSITIVO
,"I've been using Instagram for a while now and I'm not sure if it's just me but the algorithm seems to be getting worse with each update. Sometimes my feed feels like a never-ending loop of ads and selfies from friends who only post when they're on vacation. On the other hand I love how easy it is to discover new content thanks to the ""discovery"" tab which sometimes leads me to some great accounts I hadn't found otherwise. Overall I guess Instagram is still my go-to platform for staying connected with others but sometimes I wish there was a better balance between personal and commercial content.",,,,NEUTRO
ba7df630-ceac-4574-9622-1e6d8213ec70,.... ❤💖,male,"Austin, United States",2013-06-23,POSITIVO
109a7ea2-7e73-40d7-b55c-6a3d5839cc30,"For me, i have followers but very little engagement. It slows things down.",male,"Fortaleza, Brazil",2024-10-11,NEGATIVO
c89b4a29-300c-45f1-ac2b-61866e81e65f,Its jst amazing 👍😚😚,male,"Monterrey, Mexico",2013-05-15,POSITIVO
d578d6b5-25cc-4328-8ae1-8e68e34e22cd,Nice,male,"Osaka, Japan",2011-06-30,POSITIVO
,Just spent hours trying to post a photo and it still won't let me edit it because I ran out of storage space which I definitely have plenty of but they just wont stop asking for more storage to be honest so frustrating,,,,NEGATIVO
2e6f74c1-eff8-4310-bfd6-3c5ddf8877d9,account locked frequently,male,"Jeddah, Saudi Arabia",2022-11-13,NEGATIVO
335d49ed-2874-4dc1-ade7-9cb5293777e6,I’d say there are too many bots and fake accounts. It makes the experience less enjoyable.,male,"Jakarta, Indonesia",2022-11-13,NEGATIVO
deaf6795-4ca0-4bf4-a5ca-842c8c719828,Mast,male,"Phuket, Thailand",2012-01-27,POSITIVO
74647201-eb9a-40ca-aba0-eaca51ac18b0,Best app 💯💯💯💯,male,"Philadelphia, United States",2013-03-26,POSITIVO
b6ab0530-8edc-42a0-95cc-2f95f92aec51,"So far, reels are fun and entertaining. It keeps things simple.",female,"Bogotá, Colombia",2013-11-30,POSITIVO
f94c0b05-b907-4f36-8bdb-61b2b8e4f247,Nonsense app,male,"Mumbai, India",2022-04-24,NEGATIVO
18c5baef-e92c-458f-ae80-f91c1a69e82a,Whenever I tried to see a video it automatically turned to light theme from dark theme without me doing anything.,male,"Lima, Peru",2014-02-12,POSITIVO
97048808-ea95-4822-befb-780b596bad20,It's really effective after updating,female,"Córdoba, Argentina",2013-12-13,POSITIVO
,I've been using Instagram for years and overall I'm pretty satisfied with how things have evolved but some features like the algorithm changes are really frustrating when they impact my account's visibility.,,,,NEUTRO
,The app functions as expected the navigation is straightforward the photo display is consistent and the load times are acceptable,,,,NEUTRO
a4ed7691-3cdf-4661-8047-b9d41f7808a2,Nice,female,"Brisbane, Australia",2014-12-23,POSITIVO
ee03f3dc-c34d-4051-89a4-f81fb5c194f7,💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗I love,male,"Stockholm, Sweden",2011-06-19,POSITIVO
7c139394-a1eb-4bc8-8269-385702dad257,This app is best for me,male,"Casablanca, Morocco",2012-06-01,POSITIVO
642443d3-0f49-4852-bac2-41d69509218b,This is a awesome app,female,"Canberra, Australia",2015-03-03,POSITIVO
afa85497-fa0e-4f60-9004-2b45a4d59bc7,Best aap Instagram kyu kiya gf and bf ban jateh he ushemeh 😁😁,male,"New York, United States",2018-10-05,NEUTRO
,I've been using Instagram for years and I'm kinda torn about it. On one hand I love that I can share my favorite moments with friends and family on the platform. But at the same time I find myself spending way too much time scrolling through feeds and comparing everyone's highlight reels which never seems to end well for me,,,,NEUTRO
4559c31e-9fd2-4af9-8a22-9706d8a7b06d,"‌, ,,,,, ,৷৷৷,৷,,,, ,,,,,,,,,,,,,৷,,,,,,,,,,,,,,, ,৷ ,,,, ,, , ,, ,৷,,৷৷, ,৷৷৷,,,,,৷৷ ঢ়ঐঢ়",male,"Rome, Italy",2010-10-10,POSITIVO
9b5d15af-457d-42ed-af76-0e4bdc6e0fb8,Nice 👍👌👍👌,male,"Jakarta, Indonesia",2011-12-19,POSITIVO
8ecb076d-cd46-43c8-8ad9-6d2eceb02271,Jatin sharama,female,"Brisbane, Australia",2014-10-01,POSITIVO
,I'm so sick of Instagram's algorithm changing every 5 minutes I try to post something new and my followers are literally disappearing overnight its like they have a vendetta against me anyone else having this issue or am i just being paranoid?,,,,NEGATIVO
edae3533-adca-411e-a5ab-39181b1bf199,Super 😽💖💖💖,female,"San Antonio, United States",2013-10-26,POSITIVO
f19fb702-8697-480d-ba71-06acd30948d5,"For me, i like having multiple features in one app. That’s something I appreciate.",male,"Manila, Philippines",2012-01-23,POSITIVO
,I've been using Instagram for years and its always the same issue ads are so annoying now I'm considering deleting the app because of how much time they waste on those stupid videos,,,,NEGATIVO
08fadb89-2040-4d9d-a8a7-c7e43c86c7cf,I’ve noticed that it’s great for growing an audience. That’s something I appreciate.,male,"Prague, Czech Republic",2011-05-30,POSITIVO
,The new story feature works fine but the interface feels slightly cluttered.,,,,NEUTRO
fb247135-2779-415a-8a3f-a36612713317,I love the app. Its very lean and safe to use.,male,"Guadalajara, Mexico",2012-12-13,POSITIVO
,The interface feels consistent with previous updates but the navigation sometimes requires extra taps.,,,,NEUTRO
9f9cc05d-e7e2-4c04-9e74-68279e1c9d02,جیو,male,"San Diego, United States",2013-02-08,POSITIVO
705ecc99-987a-4cf7-bcee-8716ede4707b,Best,male,"Rabat, Morocco",2012-11-05,POSITIVO
,I've been using Instagram for years and I have to say its okay I guess the features are pretty standard and the community is always active but sometimes feels a bit too curated for my taste and honestly I don't really use the app that much anymore just for keeping up with friends and family on occasion.,,,,NEUTRO
3e078d2c-e73b-4e2a-aaa5-36b33ad52656,Supar app instagram,male,"Paris, France",2011-06-06,POSITIVO
,I've been using Instagram for years and I'm still not sure if its a great app or a total time suck. Sometimes it's so convenient to just grab my phone and scroll through my feed but other times I find myself getting sucked into an endless loop of scrolling and comparing everyone else's highlight reels. I guess what I'm trying to say is that Instagram is fine I suppose,,,,NEUTRO
84bddff6-a89b-4b6f-b1f8-7690784810b9,One issue is that my posts barely reach anyone anymore. It ends up feeling repetitive.,male,"Stockholm, Sweden",2021-07-08,NEGATIVO
fed256c0-545e-4da0-acb2-2554dbc143bf,Reels not working. My reels are getting stuck. Can't scroll down to other reels since past a day. Update instagram also.,female,"Canberra, Australia",2017-09-15,POSITIVO
,I'm so over how Instagram is always telling me I have too many posts and forcing me to delete some just because they're not getting enough engagement. Can't an app just let you post without judging your content value? The algorithm is so biased it's ridiculous and honestly makes me question the whole point of even having a personal account.,,,,NEGATIVO
90d6705b-8d64-4d59-8801-2587f3396296,Best App,male,"Munich, Germany",2011-04-30,POSITIVO
fd0bbb6a-c4d2-4bc1-b7aa-fb94f51f61fa,"For me, you need to pay to get visibility. It slows things down.",male,"Ho Chi Minh City, Vietnam",2022-08-28,NEGATIVO
d12be7ae-8c34-45b0-a1a8-20734630ed83,Excellent 👍,female,"Bogotá, Colombia",2014-01-01,POSITIVO
7e4a8b3d-ee49-413c-8e92-bb378d798bff,Reels or story could not save with music,male,"Abu Dhabi, United Arab Emirates",2011-10-21,POSITIVO
ff70836c-02a9-4e5e-a3d2-7d0ddaa9023a,Feel better,male,"Dallas, United States",2013-04-30,POSITIVO
,"I've been using Instagram for a while now and I'm not sure if it's still worth my time. The app has improved a lot since the algorithm changes but sometimes I feel like I'm just scrolling through my feed without actually seeing what my friends are up to. On the other hand, the new features like Reels and shopping are pretty cool and have made the experience more engaging for me. Overall it's an okay platform but not perfect",,,,NEUTRO
b58c15bd-798a-4fe2-8401-8d53f7a62fb8,Owsam app NP❣️,female,"Perth, Australia",2014-08-11,POSITIVO
87f17c18-e19c-4418-9122-493939416b41,Nice app.. But low like & followers,female,"Queenstown, New Zealand",2017-11-01,POSITIVO
,I've been using Instagram for a few years now and I have to say its just okay nothing too exciting but also not like it was before when it first came out they made some changes that i dont really get and it feels kinda different to use sometimes,,,,NEUTRO
9b31b2c7-dc1b-44e5-969a-e9a609de7180,Wow this is best,male,"Guangzhou, China",2011-11-29,POSITIVO
e1232efa-5265-4a3c-aee4-54022c958104,I've uninstalled and re installed it over 4 times today and it still wont load at all nothing will. And I have good connection all of my other online apps work fine but Instagram doesn't work at all.,male,"San Antonio, United States",2023-08-26,NEGATIVO
,I've been using Instagram for years and I'm so tired of all the ads they keep popping up everywhere. They're always interrupting my feeds and making me feel like I need to make a purchase just to see my friends' posts. The algorithm is also super unfair it's always pushing those low-quality viral videos that nobody actually wants to watch.,,,,NEGATIVO
dd6f035b-a13d-4723-9c62-2ac1ff80931d,Nice and butifuul app Instagram is a most advantage app👌👌👌👌👌👌👌,male,"Athens, Greece",2011-06-20,POSITIVO
9a53fa23-1a76-49a7-a025-6f0a04e66285,Good,male,"New York, United States",2019-01-05,NEUTRO
0525046a-8518-4d32-8365-4efc1f264b85,Look,male,"Osaka, Japan",2016-12-22,NEUTRO
b293a947-beea-418a-bebc-e6df5005122f,Very good,male,"Jerusalem, Israel",2012-01-25,POSITIVO
4107e970-f1da-4ab9-acf6-568cedade54d,Super,female,"Sydney, Australia",2015-03-11,POSITIVO
0f7d5ce4-df4b-433d-b618-3442b7be030f,The main problem is that my posts barely reach anyone anymore.,female,"Brisbane, Australia",2025-12-25,NEGATIVO
470ea155-3828-40c6-b5c6-8a6ed8fec5c3,Please Instagram help me,female,"Gold Coast, Australia",2014-12-05,POSITIVO
0fc452d7-52c7-4385-a246-f3114edc7d6d,"Soo good,it does all my work",male,"Osaka, Japan",2014-09-13,POSITIVO
76094f68-5d87-4862-bc7d-b1936cac47c7,❤️,male,"Casablanca, Morocco",2012-11-27,POSITIVO
13dd2abf-1681-427a-b2f7-0a3030a4adf8,"For me, my posts barely reach anyone anymore. It makes it harder to grow.",male,"Cape Town, South Africa",2023-01-14,NEGATIVO
,I've been using Instagram for years and I'm so over the algorithm changes they keep making it feels like I'm scrolling through a never-ending feed of ads instead of actual posts from people I follow,,,,NEGATIVO
17c42b7f-5525-443c-89e4-715a89c874b1,Love this app .. But need some view on reel,male,"Jerusalem, Israel",2011-10-13,POSITIVO
0cc10346-5500-4a8b-a1eb-88f5c61f27c0,Excellent app,female,"Mexico City, Mexico",2013-10-16,POSITIVO
,I've been using Instagram for years and while I love the features like Reels and IGTV they're getting a bit repetitive now. The algorithm still knows what I want to see even if the content is old videos of my friends or random ads. It's like they think I have no memory at all. Sometimes it feels like they're more focused on making money than improving the app.,,,,NEUTRO
,this app is a total scam it makes me feel so inadequate and anxious all the time the algorithm just pushes awful content and it is seriously addictive,,,,NEGATIVO
,The algorithm constantly changes and the feed is filled with garbage it is exhausting to scroll.,,,,NEGATIVO
,The new updates seem to have made the navigation slightly different I find the feed experience generally consistent and functional,,,,NEUTRO
70dc800d-bc6f-48cd-bbda-82a82e4cba9b,"After latest update, unable to view any reels. After refreshing the reels page it says we're sorry and try again but no reels shows up. Please check this bug/issue.",male,"Madrid, Spain",2021-08-18,NEGATIVO
9895e589-ffee-4efd-badb-f0275483cf2e,The main problem is that my account got restricted without a clear reason. It makes the experience less enjoyable.,male,"Cancun, Mexico",2024-05-15,NEGATIVO
a2981a3b-8dfc-47eb-b674-362037349b83,"I wanted to like it, but sometimes it feels hard to grow organically. It makes it harder to grow.",male,"San Jose, United States",2024-01-14,NEGATIVO
09fb3885-0669-4a25-93e7-db9cf8416ac4,I am very very lucky me to my insta,female,"São Paulo, Brazil",2014-04-23,POSITIVO
f522dceb-651d-4c3f-b0b9-7c020d1c481e,Nice,male,"Cape Town, South Africa",2014-12-16,POSITIVO
e881ffe5-7093-47fb-98f5-16206a8b080d,Maglam Maglam,male,"Delhi, India",2014-06-17,POSITIVO
4c1fc136-23a3-4ea4-89ac-b78d2a876f54,The main problem is that my posts barely reach anyone anymore. It slows things down.,male,"Osaka, Japan",2022-06-08,NEGATIVO
670cc78d-3571-4c5b-ab3a-b76249b44e2e,Good app,male,"Rabat, Morocco",2012-08-16,POSITIVO
b2af9d79-6627-40ac-a8b9-0127e00964fc,"Personally, it makes me compare myself too much. It makes the experience less enjoyable.",male,"Edinburgh, United Kingdom",2022-01-12,NEGATIVO
,I've been using Instagram for years and I'm not sure if it's still worth it anymore features are getting outdated and ads are so annoying but at the same time it's always good to stay connected with friends and family and they have some really cool new filters that make my photos look better,,,,NEUTRO
c8d6e299-3ef3-4b06-8723-00fbab4439b9,زربه,male,"Houston, United States",2024-04-03,NEGATIVO
,The new story feature works as expected although the navigation feels slightly cluttered sometimes.,,,,NEUTRO
01881eb5-aa19-4fce-ab72-6fdac391e0fc,Change the algorithm,male,"Milan, Italy",2016-02-06,NEUTRO
55a82f6a-e917-48d1-8ff7-00d893bedbe0,Excellent service mandovi team,female,"Adelaide, Australia",2014-08-11,POSITIVO
4c2ecbcb-ead6-424c-88c0-bbde1bb818f1,Such a nice app....,male,"Accra, Ghana",2012-06-17,POSITIVO
,The new updates make the app unusable. Everything is slow and frustrating.,,,,NEGATIVO
e621e976-5065-4798-b91b-df86a885cab8,Favorit app for me😌,male,"Manchester, United Kingdom",2016-03-18,NEUTRO
604746de-42c9-4a58-8d1c-7d787a15849b,"I wanted to like it, but i have followers but very little engagement. It slows things down.",male,"New York, United States",2023-10-28,NEGATIVO
2bf581a1-366c-4598-9da8-5a76f8b394b7,Safety 👍👍,female,"Brisbane, Australia",2014-10-04,POSITIVO
63a8c435-11eb-4d25-bbbb-c135198052a0,Wonderful Platform We Get More Enjoy Here With Friends And Strangers Also😀 Thanks To Instagram For Such An Application You Provide Us💛❤️💛,male,"Riyadh, Saudi Arabia",2011-10-16,POSITIVO
,I've been using Instagram for years and while it's still a great platform to connect with friends and family I've noticed that the algorithm changes seem to affect everyone differently sometimes you post something amazing and get tons of love but other times no matter how many likes you get it doesn't feel like anyone really sees your content.,,,,NEUTRO
,the interface is functional the new story layout is fine but i notice the algorithm seems to change often which is neither good nor bad,,,,NEUTRO
5adbb4c0-25c5-4bac-9626-94260185a79c,Need some improvement.,female,"Canberra, Australia",2025-07-10,NEGATIVO
0fc9ab32-c035-4f1f-9f59-2e2e555bac8c,Good app,male,"Nairobi, Kenya",2012-08-03,POSITIVO
5ffaba02-674a-4abe-9199-3ab0a66c91af,Flawless app,male,"Harare, Zimbabwe",2012-05-15,POSITIVO
,The app functions as expected the feed is generally easy to navigate and the interface remains consistent.,,,,NEUTRO
ebbc7bda-1e52-4b86-9ba2-b7a42471a5bb,Good,male,"Delhi, India",2011-11-29,POSITIVO
e6e9bee4-212e-4d72-b622-4190ce0c7726,"So far, it’s great for growing an audience. It makes the experience better overall.",male,"Zurich, Switzerland",2011-02-27,POSITIVO
,I've been using Instagram for years and its still one of my go to apps for staying connected with friends and family but lately I feel like theyre trying too hard to keep me engaged which is kinda annoying sometimes,,,,NEUTRO
,I've been using Instagram for years and I'm still not sure if its features are worth the constant updates they make. Sometimes it feels like they're trying to change too much at once which can get frustrating. On the other hand some of the new features like Reels have been really fun to use,,,,NEUTRO
45100da5-f44d-441a-8a5c-94c261ab0422,Support plz bro,male,"Riyadh, Saudi Arabia",2014-09-24,POSITIVO
f1c7e538-4b1e-47cb-aaba-05b4c9b3fa7c,Overall its okk to use this app but I can't seem to unrestrict an account even after reinstalling the app,male,"San Diego, United States",2016-02-23,POSITIVO
2353d202-b094-4cfd-a8ec-7f6d4542fd5a,Nice,female,"Fortaleza, Brazil",2014-06-15,POSITIVO
eaa5e6a1-4806-44d0-8022-8f042647deb2,Love this application 💞,male,"Beijing, China",2011-08-14,POSITIVO
d19182e9-c5d1-4d8e-b1f5-457a934ee2ab,Good,female,"Gold Coast, Australia",2014-08-24,POSITIVO
67d6bae0-be61-47b7-a28d-43a9c8393b0e,Good,male,"Cancun, Mexico",2015-10-02,POSITIVO
67665860-a7bd-4cc9-8c62-04122e0aad50,Good,male,"Lisbon, Portugal",2016-06-17,NEUTRO
68f6c9fd-c95d-4da1-a2b7-495d088b1f5b,"It's okay, really really very good social media but , increase the anthor futures Like, increase shortcuts",female,"Salvador, Brazil",2017-02-11,POSITIVO
,The interface feels consistent with previous updates the feed loads adequately and the story feature functions as expected,,,,NEUTRO
,The app functions as expected the photo sharing feature works properly the feed loads content consistently the interface is straightforward and easy to navigate,,,,NEUTRO
,The navigation is functional the photo display is clear and the loading speed is acceptable I find the algorithm keeps me engaged but the new layout changes feel slightly disruptive,,,,NEUTRO
a8c4d44a-12e3-4252-9c7f-028a1b7a173a,I like it,male,"Philadelphia, United States",2013-03-01,POSITIVO
3579c617-b433-4829-a32c-3ac36dda2877,It was good,female,"Santa Cruz, Bolivia",2014-04-19,POSITIVO
5645db7c-9c64-48fa-955c-28e8020291f6,Good app,male,"Toronto, Canada",2013-05-01,POSITIVO
2001ddc6-52e0-493f-a2cf-98eb48390cde,"Personally, you need to pay to get visibility. It makes the app harder to enjoy.",male,"Washington DC, United States",2021-01-23,NEGATIVO
836a5c59-5b7d-44e9-99d2-8b7ff90fa774,Bhot bhari💥😈,male,"Phoenix, United States",2016-03-25,POSITIVO
,The new update changed the navigation slightly which is fine. The feed loads consistently at a moderate speed. I find the story feature adequate for casual viewing. The interface looks familiar and easy to navigate.,,,,NEUTRO
,The interface updates seem fine but the navigation sometimes feels a little confusing,,,,NEUTRO
1aec8a63-3ded-4bc0-906a-3cf27d4b6168,Why the adds in reel 😑,female,"Christchurch, New Zealand",2025-06-05,NEGATIVO
,The feed loads consistently the story feature is functional and the interface is easy to navigate overall a standard experience.,,,,NEUTRO
09cb4428-49c7-4899-ae52-e72a18657fdc,I’d say it helps me stay connected with friends.,female,"Cali, Colombia",2014-07-31,POSITIVO
21a877e0-78fe-4279-b74b-9fcaa149d3a0,What stands out is that content discovery is very easy. It adds to the overall experience.,male,"Montreal, Canada",2013-01-12,POSITIVO
c6295ae9-7702-46ef-b2b7-5a1a29c2d811,I can't put song in my story's plz help me,female,"Sydney, Australia",2014-10-30,POSITIVO
c352eb93-1d5f-4506-a98d-21381b525ef4,Beautiful😍💓😍💓,female,"Rosario, Argentina",2014-05-25,POSITIVO
,I've been using Instagram for a while now and overall its decent I mean it has some great features like stories and reels but sometimes the algorithm is super finicky and it shows my posts to like 5 people instead of 5000 like it should be. The new shopping feature is also pretty cool but some brands are really taking advantage of it by charging way too much for products that aren't even that special.,,,,NEUTRO
,The photo feed loads consistently the story feature works as expected but the algorithm seems random sometimes,,,,NEUTRO
,I've been using Instagram for years and I'm so over how they keep pushing ads down my feed I mean I used to love scrolling through all my friends posts now it's just a bunch of product placements and irrelevant content why can't they just stick to letting me see what my actual followers are posting,,,,NEGATIVO
