reviewId,content,gender,location,date,score,cluster_id,prob_topico_0,prob_topico_1,prob_topico_2
ab6e4e5a-f674-489a-9c84-10d883b0c0c8,"For me, the comment sections can be very toxic.",male,"Montreal, Canada",2018-05-10,NEGATIVO,2,0.14354526,0.16350271,0.69295204
2c9e04db-7945-4bcf-a260-64b3dc2ec1f4,One issue is that i’m concerned about data privacy. It makes it harder to stay focused.,male,"Cancun, Mexico",2017-12-23,NEGATIVO,1,0.10702399,0.48275787,0.41021815
c22596da-1f46-46a1-a94b-c67064548b0d,"For me, there are too many ads and promotions. It becomes overwhelming.",male,"New York, United States",2018-03-28,NEGATIVO,0,0.50603604,0.20176375,0.2922002
8aa80331-6954-4ee1-a7d7-f15d9b1bbda1,"So far, it’s hard to focus after using it. It ends up feeling repetitive.",male,"Birmingham, United Kingdom",2016-10-04,NEGATIVO,1,0.115962684,0.7729363,0.111100994
af581ba8-735e-4ed9-b615-209e2b62a64f,"In my experience, there’s too much content to keep up with.",male,"Rome, Italy",2016-10-06,NEGATIVO,1,0.15943755,0.7068739,0.1336886
e19d2f49-ac67-4754-a417-f3c9b7c6144b,"So far, content quality varies a lot.",male,"Boston, United States",2018-02-12,NEGATIVO,1,0.1254336,0.75808114,0.116485246
98342261-39d4-4874-af0a-8b8aff6a7805,I’d say i lose track of time scrolling on TikTok. It gets frustrating after a while.,male,"Abuja, Nigeria",2017-10-16,NEGATIVO,2,0.11263388,0.15783167,0.72953445
1c613d37-2223-4d6c-af04-2a793feeb07d,One issue is that it feels very addictive. It gets frustrating after a while.,male,"Madrid, Spain",2017-02-13,NEGATIVO,2,0.12507123,0.20001435,0.6749144
1efd6fbb-7eb1-422d-90c9-c0e8ed16495e,"So far, i keep seeing the same trends repeatedly. It gets frustrating after a while.",male,"Accra, Ghana",2017-09-24,NEGATIVO,1,0.11270017,0.77620155,0.11109829
b32d3e9b-65ee-4cfd-84a1-551c0cfaf66a,What bothers me is that some videos get views randomly while others don’t. It makes it harder to stay focused.,male,"Seattle, United States",2018-07-12,NEGATIVO,1,0.10074544,0.80472684,0.09452768
9646240a-4d21-4c95-af7d-cacc8980ec0e,"Honestly, the comment sections can be very toxic. It becomes overwhelming.",male,"Seattle, United States",2018-03-13,NEGATIVO,2,0.11693402,0.15780047,0.7252655
090aac64-8a05-48ef-ac96-1d008c01247d,One issue is that i’m concerned about data privacy. It makes the app hard to control.,male,"Abuja, Nigeria",2017-11-05,NEGATIVO,2,0.3123229,0.22769064,0.45998642
1acbbe77-29ae-4653-9c7c-df614dce89eb,One issue is that there are too many ads and promotions. It makes the experience less enjoyable.,male,"São Paulo, Brazil",2018-11-19,NEGATIVO,0,0.7207982,0.16397344,0.115228385
ec7c092d-b5c3-4f6a-bf08-4ff3838d65ca,"In my experience, it’s hard to focus after using it. It makes the experience less enjoyable.",male,"Milan, Italy",2016-11-23,NEGATIVO,0,0.49753547,0.38655248,0.115912095
d20dd7a1-ad9b-407d-be7b-970123b81636,One issue is that there’s too much content to keep up with. It gets frustrating after a while.,female,"Melbourne, Australia",2019-03-17,NEGATIVO,1,0.11412361,0.7670747,0.11880163
f2e97428-70e9-421f-9569-5ac772f6a265,I’d say content quality varies a lot. It makes the experience less enjoyable.,male,"Seattle, United States",2018-08-19,NEGATIVO,1,0.31899294,0.57536244,0.105644636
1fe4d9d8-e4d7-4526-aef6-5185ede80f01,The main problem is that i lose track of time scrolling on TikTok. It gets frustrating after a while.,male,"Nairobi, Kenya",2017-11-29,NEGATIVO,2,0.10844613,0.13216464,0.7593892
fd1d76fa-674d-4e52-b554-5b968d14d5b5,I’d say it feels very addictive. It gets frustrating after a while.,male,"Chicago, United States",2018-09-01,NEGATIVO,2,0.13515446,0.24492148,0.61992407
fb054853-31bd-42a5-b3bb-142591b56587,"Personally, i keep seeing the same trends repeatedly.",female,"Hobart, Australia",2019-05-10,NEGATIVO,1,0.1256839,0.7564387,0.117877424
5d59419c-9287-481a-947a-44568f3332dc,"For me, some videos get views randomly while others don’t. It ends up feeling repetitive.",male,"Quebec City, Canada",2018-07-25,NEGATIVO,1,0.107428595,0.7868185,0.105752856
36e1dad4-6eee-4cd9-a844-f5b66e096a9c,"I wanted to like it, but the comment sections can be very toxic. That part could definitely be improved.",male,"Ottawa, Canada",2018-08-08,NEGATIVO,2,0.106513314,0.1569184,0.73656833
bf41fbe8-d6ce-40cf-806e-79aef5795659,The main problem is that i’m concerned about data privacy. It makes the experience less enjoyable.,male,"Houston, United States",2018-09-11,NEGATIVO,2,0.22305018,0.13292406,0.6440258
1aa5dcf2-cb86-4ff8-a346-e443b39ce669,"Personally, there are too many ads and promotions. It ends up feeling repetitive.",female,"Melbourne, Australia",2019-04-16,NEGATIVO,1,0.42135042,0.45488322,0.123766355
4de7ffc4-235f-45ae-b8a3-35a63c7005f7,"Honestly, it’s hard to focus after using it. It becomes overwhelming.",female,"Brisbane, Australia",2019-03-20,NEGATIVO,1,0.12114149,0.748476,0.1303825
02d08441-15d2-4754-8cb2-20e8c1c55ebd,"In my experience, there’s too much content to keep up with. It makes the app hard to control.",male,"Riyadh, Saudi Arabia",2017-07-10,NEGATIVO,1,0.31114334,0.58605367,0.10280293
0f5cc273-29c3-4c6e-9f0e-8f9627d1f623,I’d say content quality varies a lot. It makes the app hard to control.,male,"Budapest, Hungary",2016-10-22,NEGATIVO,1,0.1925525,0.71075374,0.096693784
a9e25f88-f8f6-446b-9bc5-aa9dc31fc81c,"Honestly, i lose track of time scrolling on TikTok. It gets frustrating after a while.",male,"Tokyo, Japan",2017-07-08,NEGATIVO,2,0.10940736,0.14460686,0.74598575
2d6ca0e5-a40a-4205-b861-884abaa3c1b4,"For me, it feels very addictive. It becomes overwhelming.",male,"Alexandria, Egypt",2017-10-04,NEGATIVO,2,0.13841577,0.16904865,0.6925355
fd8cdb32-6e0e-40a5-a8b9-bf078f523bda,I’d say i keep seeing the same trends repeatedly. It gets frustrating after a while.,male,"Osaka, Japan",2017-06-07,NEGATIVO,1,0.11289576,0.7760558,0.111048445
12d5d765-834e-4452-8e7f-46125e1aac7d,I’d say some videos get views randomly while others don’t. It becomes overwhelming.,male,"Calgary, Canada",2018-01-06,NEGATIVO,1,0.108393125,0.77939105,0.112215765
1953728d-461d-451b-b9b5-0ef7f05a9de0,"So far, the comment sections can be very toxic. It becomes overwhelming.",female,"Sydney, Australia",2019-05-08,NEGATIVO,2,0.119977064,0.17390412,0.70611876
79d4e6b9-eb35-400e-9f92-c737067ed686,"I wanted to like it, but i’m concerned about data privacy. It makes the app hard to control.",male,"Dubai, United Arab Emirates",2017-04-09,NEGATIVO,2,0.3559884,0.19838224,0.44562927
c86a4a96-dcb0-405e-8b51-ea2413d05705,One issue is that there are too many ads and promotions. It makes the app hard to control.,male,"Kumasi, Ghana",2017-10-21,NEGATIVO,0,0.69310296,0.19931495,0.10758208
d7e357a1-cfb6-4485-bf07-34a3d9a2fb0d,"So far, it’s hard to focus after using it. It ends up feeling repetitive.",female,"Quito, Ecuador",2019-01-22,NEGATIVO,1,0.11595838,0.77297395,0.11106769
d8479842-0e42-4692-a1f8-0485dc28447b,"For me, there’s too much content to keep up with. It makes the app hard to control.",male,"Krakow, Poland",2017-02-09,NEGATIVO,1,0.26858842,0.6271246,0.10428694
710d189b-4337-4252-ad4e-c2935685c467,"So far, content quality varies a lot. It gets frustrating after a while.",male,"Lagos, Nigeria",2017-09-22,NEGATIVO,1,0.1123575,0.77650285,0.11113958
908c9b6a-f8f7-4ac3-aacf-50777b0a333e,"In my experience, i lose track of time scrolling on TikTok. It becomes overwhelming.",male,"Houston, United States",2018-04-11,NEGATIVO,2,0.11438555,0.1310838,0.7545307
9edf3bd7-0861-4eeb-82e7-85b160a9ba7f,"Personally, it feels very addictive. It makes the experience less enjoyable.",male,"Quito, Ecuador",2018-11-18,NEGATIVO,0,0.45852202,0.16093686,0.38054112
dfe571af-f926-4ee0-ac35-47019d1944f8,I’d say i keep seeing the same trends repeatedly.,female,"Christchurch, New Zealand",2019-02-20,NEGATIVO,1,0.12622076,0.7573314,0.116447896
b138e4d0-f84f-4abe-af53-56b791dcbc20,"For me, some videos get views randomly while others don’t. It gets frustrating after a while.",male,"Abu Dhabi, United Arab Emirates",2017-06-16,NEGATIVO,1,0.11922833,0.7616441,0.119127505
17871065-8913-43d9-95a1-935927adde1a,"I wanted to like it, but the comment sections can be very toxic.",female,"Hobart, Australia",2019-05-23,NEGATIVO,2,0.1343025,0.16594511,0.6997524
b3cfc4aa-d80e-4d77-adb5-f678808fdf39,The main problem is that i’m concerned about data privacy. It makes the experience less enjoyable.,male,"Tripoli, Libya",2017-12-14,NEGATIVO,2,0.2228461,0.13292994,0.6442239
4110ebc6-1a68-4410-935c-d856f3c5bbc9,"So far, there are too many ads and promotions. That part could definitely be improved.",male,"Warsaw, Poland",2017-02-09,NEGATIVO,1,0.37948158,0.44993842,0.17057993
d57bf7a8-6901-4c21-b5c3-4ccf956ca253,One issue is that it’s hard to focus after using it. It makes it harder to stay focused.,male,"Beijing, China",2017-03-10,NEGATIVO,1,0.108586065,0.7920286,0.099385336
625fa93b-2a31-41e1-9ae0-c09a2bac41dc,"Personally, there’s too much content to keep up with. That part could definitely be improved.",male,"Lusaka, Zambia",2017-12-17,NEGATIVO,1,0.10740562,0.77167886,0.12091554
fe24b1fc-2002-4ba6-b208-ca7977d001c2,"Honestly, content quality varies a lot. That part could definitely be improved.",male,"Córdoba, Argentina",2018-12-31,NEGATIVO,1,0.10207496,0.7857912,0.11213388
84c24811-8842-4c20-b4e8-05d30036c153,"In my experience, i lose track of time scrolling on TikTok.",male,"Seville, Spain",2016-12-08,NEGATIVO,2,0.1294137,0.13659164,0.73399466
149d1e0b-1ee9-474d-bafc-e93707dfc49d,The main problem is that it feels very addictive.,male,"Hanoi, Vietnam",2017-05-08,NEGATIVO,2,0.15113269,0.16273648,0.6861309
163bb48b-475e-4834-a806-19ce152c4390,"Personally, i keep seeing the same trends repeatedly.",male,"Rosario, Argentina",2018-12-21,NEGATIVO,1,0.12568386,0.7564441,0.11787213
2277c70a-9ed6-4427-bafb-edfc10f388f6,"Honestly, some videos get views randomly while others don’t. It gets frustrating after a while.",male,"Córdoba, Argentina",2019-01-12,NEGATIVO,1,0.11316914,0.771816,0.115014866
cd0f3941-bf30-4795-9467-40e98fc402b9,The main problem is that the comment sections can be very toxic. It gets frustrating after a while.,male,"Ho Chi Minh City, Vietnam",2017-04-20,NEGATIVO,2,0.11588181,0.14940272,0.73471546
d8055524-1636-4324-883f-ea5ae57f3306,What bothers me is that i’m concerned about data privacy. It makes the experience less enjoyable.,male,"Zurich, Switzerland",2016-11-25,NEGATIVO,2,0.21789508,0.14913452,0.6329704
1ba25e1d-fe2c-4675-98ef-d075c758b54b,I’d say there are too many ads and promotions.,male,"Calgary, Canada",2018-07-24,NEGATIVO,0,0.68021876,0.19132283,0.12845846
f94cbcc0-3c48-4054-a3a3-ae22b9a486df,"So far, it’s hard to focus after using it. It makes the experience less enjoyable.",male,"Salvador, Brazil",2018-12-13,NEGATIVO,1,0.42110038,0.46993667,0.108962975
d73418d6-e587-454c-a055-9550894521e7,I’d say there’s too much content to keep up with. It makes it harder to stay focused.,male,"Paris, France",2016-11-19,NEGATIVO,1,0.110195935,0.78950346,0.100300595
7581502b-21dc-4399-ae10-2d5ca57bcd1f,"For me, content quality varies a lot.",male,"Jacksonville, United States",2018-03-13,NEGATIVO,1,0.13244577,0.7446742,0.12288007
c7ba3d0f-de40-4695-b12b-e366627b6219,Mark Joseph pricess,male,"Birmingham, United Kingdom",2017-02-20,NEGATIVO,1,0.32623276,0.37090865,0.30285856
979b2df0-edbc-4961-a6e8-60de253bd5d8,Pangit po NG tiktok,male,"Cancun, Mexico",2018-06-01,NEGATIVO,0,0.571895,0.28302282,0.1450822
9d59395f-d0ec-4a96-b085-f3df993a3052,"tiktok is cringe, bad, 18+ sometimes, bruh",male,"Berlin, Germany",2017-01-21,NEGATIVO,2,0.15410788,0.292361,0.5535311
c17b7de5-5937-42c8-bd13-12e0d968a628,Masokaloh molek tiktok suruh update sokmo,male,"Lisbon, Portugal",2017-02-10,NEGATIVO,0,0.6484815,0.18531291,0.16620559
873ac865-cc7c-4ead-8b8d-8d7eb4f687b2,useless app,male,"Tijuana, Mexico",2018-03-31,NEGATIVO,2,0.32552248,0.19155724,0.48292032
5eeddff7-cd80-40f4-822e-3c9f784423ba,Sa totoo lng po nabubuset po ako kay tiktok naka ilang update nako pero ayaw parin gumana may sira pa cp ko o si tiktok?,female,"Wellington, New Zealand",2019-05-17,NEGATIVO,0,0.7529545,0.1373771,0.10966837
c4556382-222a-45f9-ae76-195ccdb57026,'Cause I can't download it after I updated it,male,"Helsinki, Finland",2016-10-28,NEGATIVO,2,0.21980901,0.38167092,0.39852002
2efe45e4-740c-4e0b-89e1-4f73288cfc69,Tiktok 😭😭🙏 please made me another account and don't banned it because I miss dancing Ang you are my favorite apps I downloaded,male,"Zurich, Switzerland",2017-01-08,NEGATIVO,0,0.64576036,0.12422657,0.23001307
08bfce3f-215f-4e29-a4c2-fce179d8d90b,Happy,male,"Phuket, Thailand",2017-04-22,NEGATIVO,2,0.20944826,0.21464302,0.57590866
10c41af2-07eb-4633-8a33-8be902102cc1,"it will manipulate new generation, not recommended for younger age",male,"Brasília, Brazil",2019-01-03,NEGATIVO,2,0.19915459,0.18302295,0.6178225
6a9f34bd-e6f2-4288-8c0b-57170e4214ee,Tiktok Shop Chat with Merchant need to be fix,male,"Karachi, Pakistan",2017-05-31,NEGATIVO,0,0.720501,0.15750381,0.121995114
26fcc831-e053-40aa-add6-9dcec0cf0beb,I hate this app so much !!,male,"Hanoi, Vietnam",2017-07-02,NEGATIVO,0,0.5374319,0.32712692,0.13544123
c36b337d-f61c-4c05-99db-cced68253c2a,Bruh i downloaded this just today and started getting alot of problems like when i text someone and still gives me like it says i have a text but no then when i cleared my inbox it still says i have 50 inboxes and dont give me ur stupid steps to report bc the best way is for yall to fix it,male,"Pretoria, South Africa",2017-12-09,NEGATIVO,0,0.7803467,0.121702924,0.09795038
e461db12-9d0e-42d3-8271-b83f2836b421,I cant download it,female,"Queenstown, New Zealand",2019-02-15,NEGATIVO,2,0.17483656,0.18237075,0.64279264
925401b3-18f3-4e64-9292-3dca1faf658a,"Why is the video is ""Age protected""? 🙂🙂",male,"Guangzhou, China",2017-07-11,NEGATIVO,2,0.15059131,0.2075588,0.6418499
f55e9ecc-6b93-433b-80f1-df1e77cb0daf,I really like it tysm! ^~^,male,"Los Angeles, United States",2018-01-21,NEGATIVO,0,0.6345154,0.20599055,0.15949397
e6ec5e1e-0000-48ac-af03-3bed4fc50813,Not easy to update ..😩,male,"Calgary, Canada",2018-01-24,NEGATIVO,0,0.54725087,0.18337843,0.26937073
5bdd2a68-5b5b-4b5a-8ae4-fea18784f912,"Hi tiktok please help to unbanned my tiktok account ,I want to revisit my account and I'm not doing anything against the Community Guidelines, I'm just posting different contents. There are people who massed report my account that's why my account was banned. I was just accused for violating the Community Guidelines. I'll be careful next time on my contents.Thank you!",male,"Cancun, Mexico",2018-02-18,NEGATIVO,0,0.7592107,0.13181214,0.10897717
b5bc18aa-115d-4c2b-9d7a-4e5f8f713d2a,Fix the bug if I color the text any color it is black,male,"Chicago, United States",2017-12-25,NEGATIVO,0,0.6110859,0.21398215,0.17493191
be2a532f-4e4c-4025-929b-5f1f8d100308,1 STAR LANG KAYA KUNG IBIGAY. TAPOS MO BIGYAN NG WARNING ACCOUNT TIKTOK KO 🙄🙄 SAMANTALA YUNG IBA HALOS HUBOD-HUBAD NA E 🙄 TINGNAN MO GINAWA MO SA TIKTOK KO HALOS WALA NG VIEWERS 🙄😥,male,"Fortaleza, Brazil",2018-12-25,NEGATIVO,1,0.30523875,0.39840928,0.296352
e89ca414-5ae4-48cd-95e7-b6d4672e4016,Slow,male,"Tel Aviv, Israel",2017-04-20,NEGATIVO,0,0.61040366,0.21448942,0.17510688
e5c97e7f-5f94-4e35-9b5f-de1df10ec1c0,mff tiktok pacar saya insecure,male,"Montreal, Canada",2018-02-23,NEGATIVO,1,0.23878421,0.54842263,0.21279323
6a4d9829-4096-4f46-9237-49a81425197f,It doesnt download automatically When i tried to get rid of other apps it just glitchs,male,"Budapest, Hungary",2017-02-09,NEGATIVO,2,0.20354015,0.17106803,0.62539184
716e03a4-ea73-4376-9eec-1343e0fc0d9f,good,female,"Melbourne, Australia",2019-03-02,NEGATIVO,2,0.1895908,0.21402216,0.596387
fd70b7ad-479c-426c-be75-e6baa31c2132,I can't log in my fb,male,"Kumasi, Ghana",2017-12-04,NEGATIVO,0,0.6107409,0.2143097,0.17494938
c480fbbe-37cf-4700-a023-50cb078edeb3,Kok sama saya ga bisa terinstal ya,female,"Hobart, Australia",2019-07-08,NEGATIVO,1,0.16169435,0.43149412,0.40681154
3e75f8c6-229d-4111-ad1f-898ca6505c76,"When i try to search a videos There's no Top when i click search there's three of them ""User's , Sounds , and Hashtag why there's no Top i already cleare data and clear Cache. how to fix that thanks.",male,"Cancun, Mexico",2018-08-03,NEGATIVO,0,0.7328993,0.12564647,0.14145423
d1e27886-c2b1-4d3b-9ab4-a83844c6268e,YOU DELETED MY ACCOUNT JUST BECAUSE IM 12?!?? I JUST WANTED TO ORDER AN ITEM FROM A SHOP I PUTTED MY BIRTHDATE OH MY GODDDD PLSSSS GET MY ACCOUNT BACKK😭😭🙏🙏🙏,male,"Guangzhou, China",2017-04-24,NEGATIVO,2,0.3796697,0.13066484,0.48966554
bb758d09-a4bb-43e6-96a5-72e0ac68a7c0,kindly fix i want to top up why it says always error😡😡😡,female,"Wellington, New Zealand",2019-04-25,NEGATIVO,2,0.3937288,0.151958,0.45431322
b07efd50-5b6d-4036-899d-65e17dedee25,Add some history videos,male,"Dar es Salaam, Tanzania",2017-07-24,NEGATIVO,1,0.20037645,0.62392193,0.17570157
e91b8da6-b9d9-41b0-aa04-590947355eab,Hindi ko maidownload tong apps na to kanina pa aq nababanas,male,"Philadelphia, United States",2018-07-09,NEGATIVO,0,0.7081917,0.15812384,0.13368443
7cc9f46a-b6bb-4a13-b682-16d409010ef0,The app is not able to use i redownload but nothings gonna happen.,male,"Valparaíso, Chile",2018-11-14,NEGATIVO,0,0.7531099,0.13579518,0.11109495
0a5cdc90-841e-4499-9493-2dfdef8efa3b,UwU,male,"Lyon, France",2017-01-12,NEGATIVO,1,0.32623276,0.37090865,0.30285856
cf81551a-10e7-440d-a584-5ee24e616838,WHY TIKTOK LIKE HURRY UP,male,"Singapore, Singapore",2017-04-04,NEGATIVO,0,0.56148195,0.22399749,0.21452053
c73487e7-a755-45f2-85fa-aab23c068f76,Why did my old messages disappeared?,male,"Tripoli, Libya",2017-12-06,NEGATIVO,2,0.32340166,0.18600157,0.49059674
4623ce76-51c5-44ef-b369-f2918487ac8d,The application keep on asking me to update everyday.,male,"Abuja, Nigeria",2017-09-28,NEGATIVO,0,0.46478108,0.4076452,0.12757374
a6b79285-411f-46dc-9562-b222b6c06ae6,"I can't take pictures with this app, it can only record videos... No button to take pictures, has no take photo only option.",male,"Algiers, Algeria",2017-08-16,NEGATIVO,2,0.32944828,0.23927985,0.4312719
05290642-8231-42ce-b7bf-90e694ad20a0,"I can't update it, tried a lot of times and I can't use tiktok unless its an updated version",male,"Kathmandu, Nepal",2017-06-30,NEGATIVO,0,0.6180498,0.22312641,0.15882383
bb4a48f8-b62f-441b-8c0c-e9b424034eb9,Good,male,"Addis Ababa, Ethiopia",2017-09-30,NEGATIVO,2,0.18959689,0.21402238,0.5963807
6e380eb1-ca05-434b-847a-f16236fda0ab,No filter,female,"Queenstown, New Zealand",2019-06-22,NEGATIVO,0,0.60561115,0.21959831,0.17479053
0688198b-24c5-4341-9990-49c5b1782dd8,Nangbaband kahit walang nmng violation ang gara nyo,male,"Ottawa, Canada",2018-01-07,NEGATIVO,2,0.16697656,0.39863983,0.4343836
e619ac5e-98b3-456d-ba56-818395435c10,Ang gànda kase pagboreng ako eto ang ginagwa ko,male,"Seattle, United States",2018-01-07,NEGATIVO,0,0.47083005,0.39102206,0.1381478
d83420de-825b-41e3-a6d1-342fe93ce235,Please tiktok ban the uploader that are uploading sensitive content sex vidoes that kids dont allowed the only good thing in tiktok is making video but there are so many sensitive and rude and sex videos and i dont like it,male,"Singapore, Singapore",2017-06-10,NEGATIVO,0,0.6434334,0.21616738,0.14039923
f4234976-e444-48b8-a31f-927dc3266705,i dont like this app because it won't make mi an account,male,"Bangalore, India",2017-04-10,NEGATIVO,0,0.69902194,0.17944126,0.121536754
7b1d6028-f03a-4fea-9148-ab58e6a7853d,I hate TikTok because I always get banned rate it one star,male,"Singapore, Singapore",2017-06-17,NEGATIVO,0,0.6951826,0.18648404,0.11833331
214e2636-8d6b-42c6-999a-f78220dc698e,Why did I get banned for no reason?,female,"Wellington, New Zealand",2019-03-16,NEGATIVO,0,0.5803169,0.26573184,0.15395127
0ab61b2c-7671-4906-beb8-7cf59fe74756,I don't like your latest update,female,"Gold Coast, Australia",2019-03-17,NEGATIVO,0,0.44198853,0.4165706,0.14144093
a325f7d9-d145-4ad3-9f14-2339b724221d,Konten edukasi tentang hukum malah di blokir. Ngikutin penguasa konoha,male,"Mumbai, India",2017-03-22,NEGATIVO,1,0.18930599,0.63502103,0.17567293
7a3d7ee5-f114-480a-935c-f644ea10ee48,ပျော်စရာပေးနိုင်သည်,male,"Johannesburg, South Africa",2017-11-06,NEGATIVO,1,0.18824485,0.6369885,0.17476667
4a3356e9-05f8-41f3-bdf7-fb7a02708250,Tik tok ni bodoh....dah tekan not interested pun masuk juga...UNINSTALL,male,"Quebec City, Canada",2018-05-11,NEGATIVO,1,0.16069569,0.68766147,0.15164281
ca7eed22-e204-4598-9ccc-42cea04ba784,"No, just no...",male,"Guadalajara, Mexico",2018-04-14,NEGATIVO,1,0.18824485,0.63698846,0.17476666
40c2e451-ef37-4c33-8ce4-9f562c077657,very bad application Shouldn't have used it,male,"Tokyo, Japan",2017-04-22,NEGATIVO,1,0.15096189,0.7115984,0.13743971
3db92085-4259-438b-a7de-d13638baee8f,Option to reorganize the saved videos from the very first to the latest in my labeled collection please,male,"Valencia, Spain",2016-12-01,NEGATIVO,1,0.2868645,0.45101792,0.26211765
8c817f5a-746a-4997-879e-548bb3815b80,FIX YOUR IMPRINT BURN IN YOUR APP THE UPLOAD BUTTON AND HOMR BUTTON IN YOUR APP WAS BURNED IN MY PHONE NOW EVERYWHERE I OPEN MY APP I ALWAYS SEE THAT TWO PLEASE FIX YOUR IMPRINT BURN,male,"Guayaquil, Ecuador",2018-12-16,NEGATIVO,0,0.75742286,0.14197147,0.10060562
4daea607-fbd3-41b0-ba8a-22f46e2ea3b0,Hi TikTok I'm sorry last night can you back my acc,male,"Hamburg, Germany",2017-02-08,NEGATIVO,0,0.7512641,0.13558996,0.11314586
0a7f8b04-ff73-4304-aa0c-820f2c432b7e,Bat Yung akin Wala set as wallpaper ayaw mag set as wallpaper,male,"Cape Town, South Africa",2017-11-06,NEGATIVO,0,0.643946,0.23500799,0.12104599
8a6ed281-9b04-4b0f-90f8-e1cf56cc8374,why cant update,male,"Rosario, Argentina",2018-11-11,NEGATIVO,0,0.6123866,0.18339242,0.20422103
78a7fe4e-2416-431b-bad3-0d77d3f5bdcc,"this app cannot differentiate between No Copyright Sound and Full copyright, even if you put NCS in your video, it still defines the sound as copyright. please fix it ASAP. thx",male,"Denver, United States",2018-08-25,NEGATIVO,0,0.7519346,0.14171536,0.10635006
0f01c89a-3cd7-49a8-a97b-a4ccf9510d56,putanginamo stop changing my fyp tangina,male,"Kumasi, Ghana",2017-11-17,NEGATIVO,2,0.16415574,0.18290214,0.65294206
3f5a4980-856e-4b2d-a539-9f9595d0bea6,🤚,male,"Santa Cruz, Bolivia",2018-12-19,NEGATIVO,0,0.4104463,0.18314062,0.40641308
15d54895-a63e-4de2-bc3e-7a7bec6f37e5,When I'm making vid it keeps saying no network but I use WiFi hope this app upgrade,female,"Queenstown, New Zealand",2019-07-03,NEGATIVO,0,0.60790914,0.17072786,0.22136293
d8fc2678-f31e-4a1b-ad89-b8cc3b5d393a,BAD,male,"Toronto, Canada",2018-01-29,NEGATIVO,1,0.18966967,0.63355166,0.17677864
c2ffb6b7-3715-48fd-8d50-3ce64e68c437,I was very addictive to this app and got 700+ followers but then you banned me Couse I was 11 there like so much ppl that is underage like KittyWern but instead u have to ban me instead now my hard work is gone this app sucks,female,"Nadi, Fiji",2019-03-16,NEGATIVO,0,0.7452751,0.15339336,0.10133155
66f286bf-8e16-4b89-b2fc-22d85c195a85,Isang star kasi ayw ako paorderin Ng tiktok parang gago,male,"Vancouver, Canada",2018-03-12,NEGATIVO,0,0.69602627,0.183471,0.12050269
b19b649d-f65c-40b9-805f-854082a020b3,aplikasi ga jelas,male,"Casablanca, Morocco",2017-10-28,NEGATIVO,2,0.18878251,0.21466324,0.5965543
a59b2a15-5f60-4435-92d0-87e34320d832,bro why i got vietna m coutry code and i only see vietnese videos bro im from myanmar due what the fuvk is going onn here why is this cause,female,"Perth, Australia",2019-06-30,NEGATIVO,0,0.739937,0.14633805,0.113724954
0db019fa-b5eb-43cd-b384-65c8483b96d7,Why da hell you ban my ACC for no reason💀,male,"Santiago, Chile",2018-11-21,NEGATIVO,0,0.70206577,0.1638649,0.13406931
2a3bcb30-bb45-4769-b729-f4d313258d0b,"Jaringan bagus dan udah pakai WiFi, masih aja lag² sosmed lain lancar aja",male,"Copenhagen, Denmark",2017-02-14,NEGATIVO,0,0.5946598,0.23022828,0.17511189
67173915-3885-42aa-863c-49f14b2757c2,Ang laki ng mb,male,"Ottawa, Canada",2018-04-01,NEGATIVO,1,0.16976345,0.68114144,0.14909515
03ae5eb5-9fbb-43aa-ab5c-ad25315adda4,Minmin,male,"Lagos, Nigeria",2017-10-19,NEGATIVO,1,0.32623276,0.37090865,0.30285856
cb4f4f91-2d27-4bf5-a8d2-90a391d58f2d,I can't update,male,"Boston, United States",2018-02-14,NEGATIVO,0,0.6106096,0.21478008,0.17461029
55fa0322-9cc9-4fc7-8d14-d00c408cbdd7,The Age restriction is so annoying,male,"Salvador, Brazil",2018-11-05,NEGATIVO,2,0.28042406,0.18654817,0.5330277
047e99fd-92d5-4d0b-8029-33bd02cc0133,omsim,male,"Casablanca, Morocco",2017-09-07,NEGATIVO,1,0.32623276,0.37090865,0.30285856
667ee70b-33ca-4683-ab7f-16a71411b0cb,(check your internet connection) :)Tsk,male,"Austin, United States",2018-06-01,NEGATIVO,0,0.70185405,0.16415526,0.13399075
e3c76bdd-14b4-4c07-81fa-c5288302dc80,I can't even post if I try to post it always fails plus if I post a photo its clearly black. TikTok please fix this issue. If you literally fix this issue I would be grateful.,male,"Kathmandu, Nepal",2017-05-29,NEGATIVO,0,0.72696924,0.15340136,0.11962936
d9c1c4c3-7cf9-4ee7-99b5-e5402eb9e4e1,👍👍👍👍,male,"Boston, United States",2017-12-23,NEGATIVO,1,0.32623276,0.37090865,0.30285856
cff6b9ac-52f4-4bef-8447-debc6c63e48a,kse Hindi na sasave yung filter nya,female,"Gold Coast, Australia",2019-03-20,NEGATIVO,0,0.482674,0.4003626,0.11696342
b280d343-9a29-495d-95c6-1f9715c123e5,I'll change my review once their made dark mode feature,male,"Caracas, Venezuela",2018-10-16,NEGATIVO,0,0.62093157,0.151492,0.2275764
e8e3471c-e795-4973-8c15-c2fe86930ec6,"before, i can use any filters i want without internet but now?? i can't use the filters if i don't have a internet so annoying.",male,"Cape Town, South Africa",2017-10-02,NEGATIVO,0,0.7504725,0.1372576,0.11226987
